"Date of Download: 2023-05-16_16:57:23"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11237  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209067","GM14077A-4","","plot","6158660","202257DVGST_momi_rep_GM14077A-4_1145","2","2","1145","20","26","test","","","","","2","","32.581724137931","","160","2.33516483516484","0.85","1","3","1","","0","","5","3","70","30","2","3","1","4","2","800","75","0","3","1","3","2",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209068","GM14077A-5","","plot","6158713","202257DVGST_momi_rep_GM14077A-5_1047","2","2","1047","15","21","test","","","","","1","","31.0147466435686","","250","9.89010989010989","3.6","1","4","1","","2","","5","2","30","30","3","3","1","3","2","2525","216","3","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209070","GM14077A-7","","plot","6157472","202257DVGST_momi_rep_GM14077A-7_1312","2","2","1312","29","34","test","","","","","0","","28.5009440684004","","220","16.2087912087912","5.9","1","4","2","","6","","5","3","220","30","4","3","1","2","2","3025","218","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209071","GM14077A-8","","plot","6157290","202257DVGST_momi_rep_GM14077A-8_939","2","2","939","9","21","test","","","","","2","","32.0092216582064","","230","12.3626373626374","4.5","1","4","1","","4","","5","5","90","20","4","3","1","2","3","3250","295","2","5","1","3","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209072","GM14077A-9","","plot","6158436","202257DVGST_momi_rep_GM14077A-9_1384","2","2","1384","33","34","test","","","","","0","","31.3374245792315","","250","12.0879120879121","4.4","1","4","2","","5","","5","3","250","60","4","3","1","3","2","3450","301","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209074","GM14079B-10","","plot","6158031","202257DVGST_momi_rep_GM14079B-10_1453","2","2","1453","37","31","test","","","","","0","","31.046875","","220","7.82967032967033","2.85","1","3","2","","3","","5","3","220","30","3","3","1","3","2","2100","180","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209075","GM14079B-11","","plot","6158634","202257DVGST_momi_rep_GM14079B-11_1222","2","2","1222","24","21","test","","","","","2","","32.9490384615385","","180","8.51648351648352","3.1","","3","1","","1","","5","3","90","30","4","3","1","3","2","2300","220","0","4","2","3","5",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209073","GM14079B-1","","plot","6158484","202257DVGST_momi_rep_GM14079B-1_1288","2","2","1288","28","27","test","","","","","0","","32.4631665569453","","170","21.0164835164835","7.65","1","4","1","","7","","5","2","170","10","4","3","1","2","1","3350","312","1","5","1","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209076","GM14079B-12","","plot","6158637","202257DVGST_momi_rep_GM14079B-12_1248","2","2","1248","26","31","test","","","","","0","","32.3879633242294","","180","9.89010989010989","3.6","1","4","1","","2","","5","3","180","30","4","3","1","2","3","2825","262","0","5","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209077","GM14079B-13","","plot","6157682","202257DVGST_momi_rep_GM14079B-13_1201","2","2","1201","23","31","test","","","","","3","","32.2947050461975","","170","4.94505494505495","1.8","1","3","2","","0","","5","3","120","10","4","3","1","3","1","1550","143","0","5","3","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209078","GM14079B-14","","plot","6157501","202257DVGST_momi_rep_GM14079B-14_1579","2","2","1579","44","24","test","","","","","4","","28.8189501116902","","280","20.0549450549451","7.3","1","5","","","12","","5","","210","20","4","3","1","1","3","2900","214","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209080","GM14079B-16","","plot","6157811","202257DVGST_momi_rep_GM14079B-16_1401","2","2","1401","34","22","test","","","","","3","","35.7420886075949","","220","15.3846153846154","5.6","1","5","2","","5","","5","2","180","30","4","3","1","2","2","3550","390","6","5","2","2","2",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209082","GM14079B-18","","plot","6158249","202257DVGST_momi_rep_GM14079B-18_1391","2","2","1391","34","32","test","","","","","0","","37.8547957371225","","220","16.4835164835165","6","1","5","1","","5","","5","3","220","30","4","3","1","2","3","3200","385","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209083","GM14079B-19","","plot","6158248","202257DVGST_momi_rep_GM14079B-19_1271","2","2","1271","27","29","test","","","","","0","","34.7519151333083","","180","14.4230769230769","5.25","1","4","3","","4","","5","3","180","20","4","3","1","2","2","2975","312","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209085","GM14079B-20","","plot","6158687","202257DVGST_momi_rep_GM14079B-20_985","2","2","985","11","31","test","","","","","0","","32.9303439803439","","180","19.2307692307692","7","1","3","2","","5","","5","4","180","30","4","3","1","1","3","2700","258","1","5","1","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209086","GM14079B-21","","plot","6157926","202257DVGST_momi_rep_GM14079B-21_1001","2","2","1001","12","26","test","","","","","2","","32.026052796983","","230","4.94505494505495","1.8","1","5","1","","1","","5","3","50","40","4","3","1","3","3","1750","159","0","5","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209084","GM14079B-2","","plot","6157337","202257DVGST_momi_rep_GM14079B-2_1478","2","2","1478","39","20","test","","","","","1","","32.0573192635833","","260","12.7747252747253","4.65","1","5","1","","1","","5","2","20","40","4","3","1","4","1","2450","223","1","5","1","2","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209087","GM14079B-22","","plot","6157749","202257DVGST_momi_rep_GM14079B-22_905","2","2","905","7","23","test","","","","","4","","29.6606690777577","","280","3.57142857142857","1.3","1","4","1","","0","","5","3","190","20","1","3","1","5","3","1200","94","0","2","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209088","GM14079B-3","","plot","6158715","202257DVGST_momi_rep_GM14079B-3_938","2","2","938","9","20","test","","","","","0","","35.9925","","210","14.1483516483517","5.15","1","4","1","","7","","5","2","210","40","4","3","1","2","2","3600","400","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209089","GM14079B-4","","plot","6158494","202257DVGST_momi_rep_GM14079B-4_1339","2","2","1339","31","25","test","","","","","0","","31.4953395191902","","180","17.3076923076923","6.3","1","4","1","","5","","5","3","180","40","4","3","1","2","2","2600","229","0","5","1","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209090","GM14079B-5","","plot","6157684","202257DVGST_momi_rep_GM14079B-5_1160","2","2","1160","21","26","test","","","","","0","","36.4387218045113","","140","3.57142857142857","1.3","1","2","1","","0","","5","1","140","40","3","3","1","3","2","1050","119","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209091","GM14079B-6","","plot","6158118","202257DVGST_momi_rep_GM14079B-6_950","2","2","950","9","32","test","","","","","0","","34.6209753231492","","160","2.88461538461539","1.05","1","2","1","","0","","5","3","160","30","2","3","2","4","3","950","99","0","3","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209094","GM14079B-9","","plot","6157874","202257DVGST_momi_rep_GM14079B-9_1178","2","2","1178","22","29","test","","","","","3","","36.8614987080103","","190","2.74725274725275","1","1","3","1","","0","","5","3","120","20","3","3","1","3","1","875","101","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209096","GM14080A-10","","plot","6158254","202257DVGST_momi_rep_GM14080A-10_1041","2","2","1041","14","22","test","","","","","0","","35.7325349724459","","200","10.8516483516484","3.95","1","5","1","","6","","5","3","200","10","3","1","1","3","2","2650","291","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209097","GM14080A-11","","plot","6157822","202257DVGST_momi_rep_GM14080A-11_1578","2","2","1578","44","25","test","","","","","0","","37.7909090909091","","190","10.5769230769231","3.85","1","4","","","4","","5","","190","20","3","3","1","2","3","2550","306","0","4","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209095","GM14080A-1","","plot","6157615","202257DVGST_momi_rep_GM14080A-1_1527","2","2","1527","41","33","test","","","","","0","","35.8167015159435","","230","13.0494505494506","4.75","1","4","1","","1","","5","5","230","30","4","3","1","2","2","4300","474","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209098","GM14080A-12","","plot","6158705","202257DVGST_momi_rep_GM14080A-12_1191","2","2","1191","23","21","test","","","","","0","","31.6711855104281","","150","2.74725274725275","1","1","3","1","","0","","5","4","150","50","3","1","1","4","3","1000","89","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209099","GM14080A-13","","plot","6157167","202257DVGST_momi_rep_GM14080A-13_1292","2","2","1292","28","23","test","","","","","0","","38.337537993921","","200","14.8351648351648","5.4","1","5","1","","6","","5","2","200","30","4","1","1","2","2","3000","368","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209100","GM14080A-2","","plot","6158581","202257DVGST_momi_rep_GM14080A-2_1171","2","2","1171","22","36","test","","","","","0","","35.3184997011356","","200","5.90659340659341","2.15","1","4","1","","1","","5","2","200","50","4","3","1","3","2","1875","202","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209101","GM14080A-3","","plot","6158695","202257DVGST_momi_rep_GM14080A-3_920","2","2","920","8","35","test","","","","","0","","52.5818216756341","","240","10.989010989011","4","1","4","1","","4","","5","2","240","40","4","3","1","3","2","1600","299","4","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209102","GM14080A-4","","plot","6158569","202257DVGST_momi_rep_GM14080A-4_1297","2","2","1297","29","19","test","","","","","0","","39.0351516764236","","200","23.6263736263736","8.6","1","5","1","","8","","5","3","200","30","4","1","1","2","3","4300","542","0","5","1","3","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209103","GM14080A-5","","plot","6157399","202257DVGST_momi_rep_GM14080A-5_1100","2","2","1100","18","35","test","","","","","0","","33.8630265210608","","220","5.21978021978022","1.9","1","4","1","","0","","5","3","220","40","3","3","1","2","2","1425","143","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209104","GM14080A-6","","plot","6158493","202257DVGST_momi_rep_GM14080A-6_997","2","2","997","12","30","test","","","","","0","","39.6622353785432","","170","12.6373626373626","4.6","1","5","1","","3","","5","3","170","10","3","3","1","2","2","3200","413","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209105","GM14080A-7","","plot","6158683","202257DVGST_momi_rep_GM14080A-7_922","2","2","922","8","33","test","","","","","2","","44.4449315762797","","170","14.9725274725275","5.45","1","4","1","","4","","5","3","70","20","4","3","1","3","3","2325","352","3","5","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209106","GM14080A-8","","plot","6158688","202257DVGST_momi_rep_GM14080A-8_944","2","2","944","9","26","test","","","","","0","","33.6461776278808","","170","10.4395604395604","3.8","1","4","3","","4","","5","4","170","20","4","1","1","2","2","1975","196","1","5","1","3","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209107","GM14080A-9","","plot","6157570","202257DVGST_momi_rep_GM14080A-9_917","2","2","917","7","35","test","","","","","0","","35.6720176730486","","210","15.7967032967033","5.75","1","4","2","","6","","5","3","210","20","4","3","1","3","1","3050","334","2","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209109","GM14148A-10","","plot","6157668","202257DVGST_momi_rep_GM14148A-10_1467","2","2","1467","38","28","test","","","","","0","","35.2390216579537","","170","4.53296703296703","1.65","1","3","1","","2","","5","3","170","40","4","3","1","4","2","1500","161","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209108","GM14148A-1","","plot","6157699","202257DVGST_momi_rep_GM14148A-1_1114","2","2","1114","18","21","test","","","","","2","","34.7501207729468","","260","8.24175824175824","3","1","3","1","","3","","5","3","70","10","4","3","1","2","3","1850","194","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
