Date of Download: 2023-06-07_19:57:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11546  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287,Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching angle in degrees|CO_334:0002082,branching level counting|CO_334:0000079,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,frog skin disease : visual 1-5|CO_334:0000093,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208960,GM14047A-1,,plot,6678521,202257DVGST_momi_rep2_GM14047A-1_1448,2,2,1448,37,26,test,,,,,,,3,,38.07272165,,110,12.91208791,4.7,1,5,1,,3,,5,4,260,20,4,3,1,3,3,2208,268,1,5,1,1,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208963,GM14047A-12,,plot,6678540,202257DVGST_momi_rep2_GM14047A-12_1439,2,2,1439,36,20,test,,,,,,,0,,36.97714932,,160,1.785714286,0.65,1,2,1,,0,,5,3,160,20,3,3,1,4,1,500,58,0,4,1,2,5,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208964,GM14047A-13,,plot,6677514,202257DVGST_momi_rep2_GM14047A-13_1014,2,2,1014,13,24,test,,,,,,,2,,33.4943686,,110,7.554945055,2.75,1,3,1,,3,,5,4,170,10,4,3,1,3,2,1950,192,0,5,2,3,3,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208965,GM14047A-14,,plot,6677569,202257DVGST_momi_rep2_GM14047A-14_1142,2,2,1142,20,29,test,,,,,,,0,,38.1286385,,200,10.3021978,3.75,1,4,1,,3,,5,3,200,40,4,,1,3,3,2425,295,0,5,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208966,GM14047A-15,,plot,6678788,202257DVGST_momi_rep2_GM14047A-15_1200,2,2,1200,23,30,test,,,,,,,0,,32.32462006,,160,4.120879121,1.5,1,3,2,,0,,5,3,160,30,3,3,1,4,1,1450,134,0,4,1,1,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208967,GM14047A-16,,plot,6677895,202257DVGST_momi_rep2_GM14047A-16_1316,2,2,1316,30,35,test,,,,,,,0,,37.85479574,,280,19.23076923,7,1,5,2,,6,,5,3,280,40,4,3,1,2,2,3200,385,0,5,1,1,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208968,GM14047A-17,,plot,6678094,202257DVGST_momi_rep2_GM14047A-17_1242,2,2,1242,25,36,test,,,,,,,0,,31.62352538,,180,4.67032967,1.7,1,2,1,,1,,5,2,180,3,3,3,1,4,3,1600,142,0,3,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208969,GM14047A-18,,plot,6677783,202257DVGST_momi_rep2_GM14047A-18_1158,2,2,1158,21,24,test,,,,,,,3,,39.44082569,,40,3.296703297,1.2,1,3,1,,1,,5,4,150,20,4,3,1,4,2,1000,128,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208970,GM14047A-19,,plot,6677883,202257DVGST_momi_rep2_GM14047A-19_946,2,2,946,9,28,test,,,,,,,0,,36.15364159,,200,7.554945055,2.75,1,3,3,,2,,5,4,200,50,4,3,1,4,2,2350,263,0,5,2,3,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208972,GM14047A-20,,plot,6677650,202257DVGST_momi_rep2_GM14047A-20_962,2,2,962,10,29,test,,,,,,,0,,35.26239016,,190,10.43956044,3.8,1,4,3,,9,,5,3,190,60,4,3,1,2,3,2550,274,1,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208971,GM14047A-2,,plot,6677790,202257DVGST_momi_rep2_GM14047A-2_1245,2,2,1245,26,34,test,,,,,,,5,,28.22974684,,90,3.021978022,1.1,1,2,2,,0,,5,2,270,20,1,3,1,4,3,850,60,0,3,3,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208973,GM14047A-21,,plot,6677589,202257DVGST_momi_rep2_GM14047A-21_806,2,2,806,1,32,test,,,,,,,3,,35.36380061,,60,14.97252747,5.45,1,4,2,,5,,5,2,220,10,4,3,1,2,2,2575,278,2,5,1,3,3,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208974,GM14047A-22,,plot,6678396,202257DVGST_momi_rep2_GM14047A-22_1501,2,2,1501,40,30,test,,,,,,,3,,43.70117371,,50,8.516483516,3.1,1,4,1,,2,,5,2,150,10,4,3,1,3,2,2500,370,0,5,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208975,GM14047A-23,,plot,6677454,202257DVGST_momi_rep2_GM14047A-23_1202,2,2,1202,23,32,test,,,,,,,0,,35.63253968,,170,10.57692308,3.85,1,4,2,,4,,5,3,170,30,3,3,1,2,3,2900,317,0,5,3,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208976,GM14047A-24,,plot,6677497,202257DVGST_momi_rep2_GM14047A-24_1111,2,2,1111,18,24,test,,,,,,,0,,34.12068646,,190,3.571428571,1.3,1,4,1,,1,,5,4,190,10,4,3,1,3,1,1200,122,2,5,2,2,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208977,GM14047A-25,,plot,6677593,202257DVGST_momi_rep2_GM14047A-25_1246,2,2,1246,26,33,test,,,,,,,0,,35.31034483,,220,4.945054945,1.8,1,1,1,,0,,5,4,220,40,4,3,1,4,1,1300,140,1,5,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208978,GM14047A-3,,plot,6678420,202257DVGST_momi_rep2_GM14047A-3_1491,2,2,1491,39,33,test,,,,,,,0,,37.79090909,,220,0.686813187,0.25,1,1,1,,0,,5,2,220,50,1,3,1,4,1,100,12,0,1,1,5,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208979,GM14047A-4,,plot,6678626,202257DVGST_momi_rep2_GM14047A-4_1520,2,2,1520,41,26,test,,,,,,,1,,37.5358156,,120,7.142857143,2.6,1,3,1,,0,,5,1,160,10,4,3,2,4,1,2400,285,0,5,1,2,5,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208980,GM14047A-5,,plot,6678194,202257DVGST_momi_rep2_GM14047A-5_1163,2,2,1163,21,29,test,,,,,,,2,,38.78450527,,90,6.318681319,2.3,1,3,1,,2,,5,1,150,5,4,3,1,2,2,2275,284,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208981,GM14047A-6,,plot,6677852,202257DVGST_momi_rep2_GM14047A-6_960,2,2,960,10,31,test,,,,,,,0,,37.13931159,,190,14.01098901,5.1,1,3,1,,2,,5,2,190,50,4,3,2,4,3,2500,292,1,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208982,GM14047A-7,,plot,6678172,202257DVGST_momi_rep2_GM14047A-7_1497,2,2,1497,40,34,test,,,,,,,0,,38.03648157,,280,16.62087912,6.05,1,5,1,,10,,5,2,280,40,4,3,1,3,2,2500,303,1,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208983,GM14047A-8,,plot,6678635,202257DVGST_momi_rep2_GM14047A-8_1317,2,2,1317,30,34,test,,,,,,,0,,34.498627,,200,6.318681319,2.3,1,3,1,,0,,5,4,200,30,4,3,1,4,1,1950,202,1,4,1,3,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208984,GM14047A-9,,plot,6678624,202257DVGST_momi_rep2_GM14047A-9_844,2,2,844,3,34,test,,,,,,,0,,35.46801496,,180,13.73626374,5,1,4,1,,5,,5,3,180,20,4,3,1,3,2,3300,358,1,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208986,GM14059B-10,,plot,6677590,202257DVGST_momi_rep2_GM14059B-10_1387,2,2,1387,34,36,test,,,,,,,0,,34.88086202,,180,12.08791209,4.4,1,4,1,,6,,5,3,180,30,4,1,1,3,3,3800,401,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208985,GM14059B-1,,plot,6677646,202257DVGST_momi_rep2_GM14059B-1_1379,2,2,1379,33,29,test,,,,,,,3,,36.77485876,,50,6.181318681,2.25,1,4,2,,0,,5,3,170,10,4,3,1,3,2,2000,230,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208987,GM14059B-11,,plot,6678224,202257DVGST_momi_rep2_GM14059B-11_924,2,2,924,8,31,test,,,,,,,3,,37.02301452,,90,10.3021978,3.75,1,3,2,,4,,5,3,200,20,4,1,1,3,2,2650,308,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208988,GM14059B-12,,plot,6678816,202257DVGST_momi_rep2_GM14059B-12_981,2,2,981,11,27,test,,,,,,,2,,30.62052802,,80,6.730769231,2.45,1,4,1,,1,,5,2,140,10,3,1,1,4,1,2025,169,1,5,1,2,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208989,GM14059B-13,,plot,6677940,202257DVGST_momi_rep2_GM14059B-13_990,2,2,990,11,36,test,,,,,,,3,,38.11848816,,80,7.554945055,2.75,1,4,2,,0,,5,3,200,20,4,3,1,2,2,1875,228,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208990,GM14059B-14,,plot,6678414,202257DVGST_momi_rep2_GM14059B-14_1090,2,2,1090,17,28,test,,,,,,,0,,35.03716137,,170,7.967032967,2.9,1,4,2,,2,,5,2,170,40,4,3,1,3,3,1900,202,0,5,3,3,3,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208991,GM14059B-15,,plot,6677975,202257DVGST_momi_rep2_GM14059B-15_1217,2,2,1217,24,26,test,,,,,,,0,,37.79090909,,130,0.824175824,0.3,,3,2,,0,,5,4,130,20,1,3,1,4,1,275,33,0,1,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208992,GM14059B-2,,plot,6678044,202257DVGST_momi_rep2_GM14059B-2_1285,2,2,1285,28,30,test,,,,,,,3,,32.90444859,,70,7.005494505,2.55,1,3,1,,1,,5,3,160,10,4,1,1,4,2,2075,198,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208993,GM14059B-3,,plot,6677875,202257DVGST_momi_rep2_GM14059B-3_1017,2,2,1017,13,27,test,,,,,,,0,,39.27908975,,190,6.593406593,2.4,1,3,1,,3,,5,1,190,20,4,3,1,2,2,1800,229,4,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208994,GM14059B-4,,plot,6677833,202257DVGST_momi_rep2_GM14059B-4_1211,2,2,1211,24,32,test,,,,,,,2,,38.96633987,,100,5.494505495,2,,3,1,,2,,5,4,150,40,3,1,1,4,1,1400,176,1,4,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208995,GM14059B-5,,plot,6677846,202257DVGST_momi_rep2_GM14059B-5_1061,2,2,1061,15,35,test,,,,,,,0,,34.88664596,,210,4.945054945,1.8,1,4,2,,1,,5,3,210,40,3,3,1,3,2,1800,190,1,4,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208996,GM14059B-6,,plot,6677902,202257DVGST_momi_rep2_GM14059B-6_1189,2,2,1189,23,19,test,,,,,,,0,,32.91080402,,120,3.159340659,1.15,1,2,1,,0,,5,3,120,30,3,1,2,4,3,1100,105,0,4,2,3,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208998,GM14059B-8,,plot,6678516,202257DVGST_momi_rep2_GM14059B-8_836,2,2,836,3,26,test,,,,,,,0,,36.96804779,,150,9.615384615,3.5,1,3,1,,2,,5,3,150,30,4,3,1,3,2,2225,258,0,5,1,3,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4208999,GM14059B-9,,plot,6677592,202257DVGST_momi_rep2_GM14059B-9_973,2,2,973,11,19,test,,,,,,,0,,34.92364925,,190,10.98901099,4,1,3,3,,3,,5,4,190,40,4,3,1,2,1,2525,267,1,5,1,2,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209001,GM14067A-10,,plot,6678935,202257DVGST_momi_rep2_GM14067A-10_1007,2,2,1007,12,20,test,,,,,,,0,,33.95741427,,130,3.296703297,1.2,1,3,2,,2,,5,3,130,20,2,3,1,3,2,1200,121,0,4,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209002,GM14067A-11,,plot,6678602,202257DVGST_momi_rep2_GM14067A-11_1416,2,2,1416,35,30,test,,,,,,,0,,35.45112158,,190,11.53846154,4.2,1,4,3,,7,,5,4,190,20,4,3,1,3,2,2500,271,1,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209000,GM14067A-1,,plot,6678789,202257DVGST_momi_rep2_GM14067A-1_1147,2,2,1147,20,24,test,,,,,,,0,,39.7806383,,210,4.945054945,1.8,1,4,1,,1,,5,5,210,30,2,3,1,2,2,1350,175,1,3,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209003,GM14067A-12,,plot,6677997,202257DVGST_momi_rep2_GM14067A-12_1126,2,2,1126,19,28,test,,,,,,,0,,34.68883238,,220,10.85164835,3.95,1,4,1,,4,,5,3,220,20,4,3,1,2,2,2525,264,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209004,GM14067A-13,,plot,6677561,202257DVGST_momi_rep2_GM14067A-13_1525,2,2,1525,41,31,test,,,,,,,2,,31.62352538,,80,2.197802198,0.8,1,5,1,,1,,5,2,230,30,4,3,1,4,1,800,71,0,5,1,1,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209005,GM14067A-14,,plot,6678179,202257DVGST_momi_rep2_GM14067A-14_972,2,2,972,10,19,test,,,,,,,3,,27.03119658,,90,0.686813187,0.25,1,2,1,,0,,5,1,200,30,2,2,2,5,1,250,16,0,4,2,5,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209006,GM14067A-15,,plot,6678671,202257DVGST_momi_rep2_GM14067A-15_810,2,2,810,1,36,test,,,,,,,2,,31.0024266,,130,6.456043956,2.35,1,4,1,,0,,5,3,230,30,4,3,1,4,3,1825,156,0,4,3,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209007,GM14067A-16,,plot,6678647,202257DVGST_momi_rep2_GM14067A-16_1094,2,2,1094,17,32,test,,,,,,,2,,36.02674553,,120,7.417582418,2.7,1,3,1,,0,,5,2,240,50,4,3,3,4,2,1950,217,0,5,1,5,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209008,GM14067A-17,,plot,6678872,202257DVGST_momi_rep2_GM14067A-17_883,2,2,883,6,36,test,,,,,,,0,,37.04235172,,200,9.752747253,3.55,1,4,2,,3,,5,3,200,20,3,3,1,3,3,2175,253,0,4,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209010,GM14067A-19,,plot,6677827,202257DVGST_momi_rep2_GM14067A-19_1209,2,2,1209,24,34,test,,,,,,,0,,33.8585277,,140,17.03296703,6.2,,5,1,,5,,5,3,140,20,4,3,2,2,2,3050,306,0,5,2,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209012,GM14067A-20,,plot,6678388,202257DVGST_momi_rep2_GM14067A-20_1253,2,2,1253,26,26,test,,,,,,,1,,27.81963321,,120,11.81318681,4.3,1,4,1,,4,,5,2,190,30,4,2,1,2,2,3775,258,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209011,GM14067A-2,,plot,6677982,202257DVGST_momi_rep2_GM14067A-2_1193,2,2,1193,23,23,test,,,,,,,0,,31.81309859,,160,5.769230769,2.1,1,3,1,,1,,5,4,160,40,3,3,1,3,2,1950,175,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11546,202257DVGST_momi,202257DVGST_momi,RCBD,1.3,3.5,,no,no,2022-July-22,2023-April-17,127,"Momil. Cordoba, Colombia",4209013,GM14067A-3,,plot,6678330,202257DVGST_momi_rep2_GM14067A-3_1427,2,2,1427,36,32,test,,,,,,,0,,30.75970968,,160,9.615384615,3.5,1,4,1,,2,,5,2,160,20,4,1,1,4,2,2708,228,0,5,1,3,1,," (Operator: lizbethpino, Time: )"
