"Date of Download: 2023-06-26_17:11:16"
"Search Parameters: Data Level:all  Trait List:  Trial List:11053  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722169","GM9611B-2","","plot","5375663","202271DVGST_ciat_rep1_GM9611B-2_167","1","1","167","10","14","test","","","","0.9","0.7","3","41.2","85","1","3","2","5","3","2","3","2","4","","3","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722170","GM9611B-3","","plot","5375970","202271DVGST_ciat_rep1_GM9611B-3_221","1","1","221","13","5","test","","","","0.9","0.8","4","35.2","50","1","2","2","5","5","2","2","2","4","","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722171","GM9611B-4","","plot","5375858","202271DVGST_ciat_rep1_GM9611B-4_124","1","1","124","7","16","test","","","","0.8","0.5","3","38.2","40","1","2","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722172","GM9611B-5","","plot","5375666","202271DVGST_ciat_rep1_GM9611B-5_311","1","1","311","18","14","test","","9.6","20.5","0.5","0.3","3","40.5","115","1","4","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722173","GM9611B-6","","plot","5375713","202271DVGST_ciat_rep1_GM9611B-6_127","1","1","127","8","18","test","","","","0.7","0.5","4","42.3","30","4","3","1","5","5","2","1","3","4","","1","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722174","GM9611B-7","","plot","5376001","202271DVGST_ciat_rep1_GM9611B-7_282","1","1","282","16","7","test","","","","","","2","38.6","90","1","2","1","5","5","2","2","2","4","","3","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722175","GM9611B-8","","plot","5376025","202271DVGST_ciat_rep1_GM9611B-8_117","1","1","117","7","9","test","","","","0.2","0.1","4","41","45","1","3","1","5","4","2","1","3","4","","0","5","3","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722176","GM9611B-9","","plot","5375719","202271DVGST_ciat_rep1_GM9611B-9_416","1","1","416","24","17","test","","","","1.1","0.9","1","43.7","60","","3","1","5","4","2","3","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722354","GM9618A-10","","plot","5375863","202271DVGST_ciat_rep1_GM9618A-10_363","1","1","363","21","3","test","","4.7","12.1","1","0.8","3","40.2","100","","3","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722355","GM9618A-11","","plot","5375829","202271DVGST_ciat_rep1_GM9618A-11_122","1","1","122","7","14","test","","6.1","14.9","0.1","","3","39.8","35","1","3","2","5","4","2","1","2","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722356","GM9618A-12","","plot","5375840","202271DVGST_ciat_rep1_GM9618A-12_225","1","1","225","13","9","test","","6.2","14.2","0.8","0.3","4","41.8","35","1","3","1","5","5","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722307","GM9618A-1","","plot","5375838","202271DVGST_ciat_rep1_GM9618A-1_344","1","1","344","20","17","test","","","","0.6","","4","41.8","75","1","3","1","5","4","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722308","GM9618A-2","","plot","5375999","202271DVGST_ciat_rep1_GM9618A-2_171","1","1","171","10","10","test","","","","0.1","","3","42.3","80","1","3","2","5","5","2","1","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722309","GM9618A-3","","plot","5376032","202271DVGST_ciat_rep1_GM9618A-3_219","1","1","219","13","3","test","","","","1.5","0.9","3","43.7","60","1","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722310","GM9618A-4","","plot","5375978","202271DVGST_ciat_rep1_GM9618A-4_35","1","1","35","2","2","test","","7.5","16.3","0.4","0.5","4","42.9","70","1","3","1","5","4","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722311","GM9618A-5","","plot","5375688","202271DVGST_ciat_rep1_GM9618A-5_200","1","1","200","12","17","test","","","","0.5","0.2","3","41.3","85","1","3","3","5","5","2","1","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722312","GM9618A-6","","plot","5376069","202271DVGST_ciat_rep1_GM9618A-6_62","1","1","62","4","11","test","","","","0.1","","4","43.8","35","1","2","1","5","5","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722313","GM9618A-7","","plot","5375835","202271DVGST_ciat_rep1_GM9618A-7_42","1","1","42","3","6","test","","6.1","9.9","0.4","","4","41","60","1","3","1","5","4","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722357","GM9618A-8","","plot","5376016","202271DVGST_ciat_rep1_GM9618A-8_382","1","1","382","22","15","test","","","","0.2","","3","41.2","45","","3","3","5","4","2","2","3","4","","5","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722358","GM9618A-9","","plot","5375777","202271DVGST_ciat_rep1_GM9618A-9_104","1","1","104","6","5","test","","4.9","7.6","1","0.5","4","41.9","40","1","3","1","5","5","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372515","HB60","","plot","5376052","202271DVGST_ciat_rep1_HB60_361","1","1","361","21","1","test","","","","","","3","","130","5","3","1","5","4","2","1","1","5","4","","5","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","139049","HMC1","","plot","5375914","202271DVGST_ciat_rep1_HMC1_161","1","1","161","9","17","test","","","","0.6","0","4","39.8","30","1","2","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","221568","MAL3","","plot","5375834","202271DVGST_ciat_rep1_MAL3_392","1","1","392","22","5","test","","9.8","26.3","0.7","0.2","2","38.1","100","","3","1","5","3","2","3","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","242490","MEX2","","plot","5375724","202271DVGST_ciat_rep1_MEX2_418","1","1","418","24","15","test","","","","1.2","1","3","38.4","75","1","3","1","5","5","2","2","2","5","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","54056","PER183","","plot","5375670","202271DVGST_ciat_rep1_PER183_262","1","1","262","15","10","test","","","","","","3","33.1","80","1","3","1","5","4","2","1","3","5","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","242724","PER496","","plot","5375831","202271DVGST_ciat_rep1_PER496_177","1","1","177","10","4","test","","","","0.8","0.7","4","39.8","70","1","4","1","5","3","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","140368","SM1127-8","","plot","5375845","202271DVGST_ciat_rep1_SM1127-8_45","1","1","45","3","9","test","","","","0.4","0.3","3","36.8","115","1","3","1","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5376043","202271DVGST_ciat_rep1_SM2774-5_115","1","1","115","7","7","check","","6.9","13.7","","","3","38.8","130","1","4","1","5","3","2","3","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5375814","202271DVGST_ciat_rep1_SM2774-5_197","1","1","197","11","17","check","","7.3","20.8","1.1","0.5","3","44.2","150","1","3","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5375807","202271DVGST_ciat_rep1_SM2774-5_203","1","1","203","12","14","check","","","","0.3","0.2","3","39.1","150","1","3","2","5","3","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5375821","202271DVGST_ciat_rep1_SM2774-5_227","1","1","227","13","11","check","","","","","","4","30","35","1","4","1","5","2","2","2","2","4","","3","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5376055","202271DVGST_ciat_rep1_SM2774-5_26","1","1","26","2","11","check","","4.5","8.3","1.2","0.5","6","35.9","125","1","3","1","5","3","2","2","2","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5375969","202271DVGST_ciat_rep1_SM2774-5_3","1","1","3","1","3","check","","9.1","15.9","0.5","","2","44.2","120","1","3","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5376012","202271DVGST_ciat_rep1_SM2774-5_57","1","1","57","4","16","check","","","","0.5","0.2","3","43.4","85","1","3","1","5","3","2","2","2","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","154885","SM2774-5","","plot","5376014","202271DVGST_ciat_rep1_SM2774-5_74","1","1","74","5","2","check","","9.1","18.4","0.5","0","3","45.8","145","1","3","1","5","2","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","180741","SM2828-28","","plot","5375761","202271DVGST_ciat_rep1_SM2828-28_51","1","1","51","3","15","test","","","","","","2","","25","1","2","1","5","5","2","2","2","5","","0","5","3","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","182313","SM2834-31","","plot","5375929","202271DVGST_ciat_rep1_SM2834-31_386","1","1","386","22","11","test","","","","2.5","1.1","3","39.7","55","","3","1","5","5","2","3","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","212021","SM3110-15","","plot","5375819","202271DVGST_ciat_rep1_SM3110-15_181","1","1","181","11","1","test","","4.9","8.6","2.2","1.1","4","41.5","45","1","3","1","5","4","2","2","1","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","233744","SM3134-5","","plot","5375856","202271DVGST_ciat_rep1_SM3134-5_394","1","1","394","22","3","test","","","","0.3","","3","40.6","70","","3","2","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","234346","SM3137-40","","plot","5375989","202271DVGST_ciat_rep1_SM3137-40_338","1","1","338","19","14","test","","","","1.2","0.4","3","42.8","40","1","3","1","5","4","2","2","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","232892","SM3150-17","","plot","5375790","202271DVGST_ciat_rep1_SM3150-17_228","1","1","228","13","12","test","","","","0.9","0.2","3","41.2","35","1","3","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169949","SM4516-40","","plot","5375682","202271DVGST_ciat_rep1_SM4516-40_20","1","1","20","2","17","test","","","","0.5","","3","44.3","80","1","3","1","5","4","2","1","2","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169994","SM4517-30","","plot","5375966","202271DVGST_ciat_rep1_SM4517-30_66","1","1","66","4","7","test","","2.3","3.7","0.3","0.3","5","36.8","40","1","3","1","5","5","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169995","SM4517-33","","plot","5375893","202271DVGST_ciat_rep1_SM4517-33_5","1","1","5","1","5","test","","8","21.2","","","5","38.3","55","1","3","1","5","4","2","1","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2170062","SM4524-28","","plot","5375849","202271DVGST_ciat_rep1_SM4524-28_7","1","1","7","1","7","test","","","","","","4","37.3","50","1","2","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
